Orthogroup	Apulchra-genome.pep	Pocillopora_meandrina_HIv1.genes.pep	Porites_evermanni_v1.annot.pep	Total
OG0009176	1	1	1	3
OG0009177	1	1	1	3
OG0009178	1	1	1	3
OG0009179	1	1	1	3
OG0009180	1	1	1	3
OG0009181	1	1	1	3
OG0009182	1	1	1	3
OG0009183	1	1	1	3
OG0009184	1	1	1	3
OG0009185	1	1	1	3
OG0009186	1	1	1	3
OG0009187	1	1	1	3
OG0009188	1	1	1	3
OG0009189	1	1	1	3
OG0009190	1	1	1	3
OG0009191	1	1	1	3
OG0009192	1	1	1	3
OG0009193	1	1	1	3
OG0009194	1	1	1	3
OG0009195	1	1	1	3
OG0009196	1	1	1	3
OG0009197	1	1	1	3
OG0009198	1	1	1	3
OG0009199	1	1	1	3
OG0009200	1	1	1	3
OG0009201	1	1	1	3
OG0009202	1	1	1	3
OG0009203	1	1	1	3
OG0009204	1	1	1	3
OG0009205	1	1	1	3
OG0009206	1	1	1	3
OG0009207	2	0	1	3
OG0009208	1	1	1	3
OG0009209	1	1	1	3
OG0009210	1	1	1	3
OG0009211	1	1	1	3
OG0009212	1	1	1	3
OG0009213	1	1	1	3
OG0009214	1	1	1	3
OG0009215	1	1	1	3
OG0009216	1	1	1	3
OG0009217	2	0	1	3
OG0009218	1	1	1	3
OG0009219	1	1	1	3
OG0009220	1	1	1	3
OG0009221	1	2	0	3
OG0009222	1	1	1	3
OG0009223	1	1	1	3
OG0009224	1	1	1	3
OG0009225	1	1	1	3
OG0009226	1	1	1	3
OG0009227	1	1	1	3
OG0009228	1	1	1	3
OG0009229	1	1	1	3
OG0009230	1	1	1	3
OG0009231	2	1	0	3
OG0009232	1	1	1	3
OG0009233	1	1	1	3
OG0009234	1	1	1	3
OG0009235	1	1	1	3
OG0009236	1	1	1	3
OG0009237	1	1	1	3
OG0009238	1	1	1	3
OG0009239	1	1	1	3
OG0009240	1	1	1	3
OG0009241	1	1	1	3
OG0009242	3	0	0	3
OG0009243	1	1	1	3
OG0009244	1	1	1	3
OG0009245	1	1	1	3
OG0009246	1	1	1	3
OG0009247	1	1	1	3
OG0009248	1	1	1	3
OG0009249	1	1	1	3
OG0009250	1	1	1	3
OG0009251	1	1	1	3
OG0009252	1	1	1	3
OG0009253	1	1	1	3
OG0009254	1	1	1	3
OG0009255	1	1	1	3
OG0009256	1	1	1	3
OG0009257	1	1	1	3
OG0009258	1	1	1	3
OG0009259	1	1	1	3
OG0009260	1	1	1	3
OG0009261	1	1	1	3
OG0009262	1	1	1	3
OG0009263	1	1	1	3
OG0009264	1	1	1	3
OG0009265	1	1	1	3
OG0009266	1	1	1	3
OG0009267	1	1	1	3
OG0009268	1	1	1	3
OG0009269	1	1	1	3
OG0009270	1	1	1	3
OG0009271	1	1	1	3
OG0009272	1	1	1	3
OG0009273	1	1	1	3
OG0009274	1	1	1	3
OG0009275	1	1	1	3
OG0009276	1	1	1	3
OG0009277	1	1	1	3
OG0009278	1	1	1	3
OG0009279	1	1	1	3
OG0009280	1	1	1	3
OG0009281	1	1	1	3
OG0009282	2	0	1	3
OG0009283	1	0	2	3
OG0009284	1	1	1	3
OG0009285	1	1	1	3
OG0009286	1	1	1	3
OG0009287	1	1	1	3
OG0009288	1	1	1	3
OG0009289	1	1	1	3
OG0009290	1	1	1	3
OG0009291	1	1	1	3
OG0009292	1	1	1	3
OG0009293	1	1	1	3
OG0009294	1	1	1	3
OG0009295	1	1	1	3
OG0009296	1	1	1	3
OG0009297	1	1	1	3
OG0009298	1	1	1	3
OG0009299	1	1	1	3
OG0009300	1	2	0	3
OG0009301	1	1	1	3
OG0009302	1	1	1	3
OG0009303	1	1	1	3
OG0009304	1	1	1	3
OG0009305	1	1	1	3
OG0009306	1	1	1	3
OG0009307	1	1	1	3
OG0009308	1	1	1	3
OG0009309	1	1	1	3
OG0009310	1	0	2	3
OG0009311	2	1	0	3
OG0009312	1	1	1	3
OG0009313	1	1	1	3
OG0009314	1	1	1	3
OG0009315	1	1	1	3
OG0009316	1	1	1	3
OG0009317	1	1	1	3
OG0009318	1	1	1	3
OG0009319	1	1	1	3
OG0009320	1	1	1	3
OG0009321	1	1	1	3
OG0009322	1	1	1	3
OG0009323	1	1	1	3
OG0009324	1	1	1	3
OG0009325	1	1	1	3
OG0009326	3	0	0	3
OG0009327	1	1	1	3
OG0009328	1	1	1	3
OG0009329	1	1	1	3
OG0009330	1	1	1	3
OG0009331	1	1	1	3
OG0009332	2	0	1	3
OG0009333	1	1	1	3
OG0009334	1	1	1	3
OG0009335	1	1	1	3
OG0009336	1	1	1	3
OG0009337	1	2	0	3
OG0009338	1	1	1	3
OG0009339	1	1	1	3
OG0009340	1	1	1	3
OG0009341	1	1	1	3
OG0009342	1	1	1	3
OG0009343	1	1	1	3
OG0009344	1	1	1	3
OG0009345	1	1	1	3
OG0009346	1	1	1	3
OG0009347	1	1	1	3
OG0009348	1	1	1	3
OG0009349	1	1	1	3
OG0009350	1	1	1	3
OG0009351	1	1	1	3
OG0009352	1	1	1	3
OG0009353	1	1	1	3
OG0009354	1	1	1	3
OG0009355	1	1	1	3
OG0009356	1	1	1	3
OG0009357	1	1	1	3
OG0009358	1	1	1	3
OG0009359	1	1	1	3
OG0009360	1	1	1	3
OG0009361	1	1	1	3
OG0009362	1	1	1	3
OG0009363	1	1	1	3
OG0009364	1	1	1	3
OG0009365	1	1	1	3
OG0009366	1	1	1	3
OG0009367	1	1	1	3
OG0009368	1	1	1	3
OG0009369	1	1	1	3
OG0009370	1	1	1	3
OG0009371	1	1	1	3
OG0009372	1	1	1	3
OG0009373	1	1	1	3
OG0009374	1	1	1	3
OG0009375	1	1	1	3
OG0009376	1	1	1	3
OG0009377	1	1	1	3
OG0009378	1	1	1	3
OG0009379	3	0	0	3
OG0009380	1	1	1	3
OG0009381	1	1	1	3
OG0009382	1	1	1	3
OG0009383	1	1	1	3
OG0009384	1	1	1	3
OG0009385	1	1	1	3
OG0009386	1	1	1	3
OG0009387	1	1	1	3
OG0009388	1	1	1	3
OG0009389	1	1	1	3
OG0009390	1	1	1	3
OG0009391	1	1	1	3
OG0009392	1	1	1	3
OG0009393	1	1	1	3
OG0009394	1	1	1	3
OG0009395	1	1	1	3
OG0009396	1	1	1	3
OG0009397	1	1	1	3
OG0009398	1	1	1	3
OG0009399	1	1	1	3
OG0009400	1	1	1	3
OG0009401	1	1	1	3
OG0009402	1	1	1	3
OG0009403	1	1	1	3
OG0009404	1	1	1	3
OG0009405	1	1	1	3
OG0009406	1	1	1	3
OG0009407	1	1	1	3
OG0009408	1	1	1	3
OG0009409	1	1	1	3
OG0009410	1	1	1	3
OG0009411	1	1	1	3
OG0009412	1	1	1	3
OG0009413	1	1	1	3
OG0009414	1	1	1	3
OG0009415	1	1	1	3
OG0009416	3	0	0	3
OG0009417	1	1	1	3
OG0009418	1	1	1	3
OG0009419	1	1	1	3
OG0009420	3	0	0	3
OG0009421	3	0	0	3
OG0009422	3	0	0	3
OG0009423	1	0	2	3
OG0009424	1	1	1	3
OG0009425	1	1	1	3
OG0009426	1	1	1	3
OG0009427	1	0	2	3
OG0009428	1	1	1	3
OG0009429	1	1	1	3
OG0009430	2	0	1	3
OG0009431	2	0	1	3
OG0009432	1	1	1	3
OG0009433	1	1	1	3
OG0009434	1	1	1	3
OG0009435	1	1	1	3
OG0009436	1	1	1	3
OG0009437	1	1	1	3
OG0009438	1	1	1	3
OG0009439	1	1	1	3
OG0009440	1	1	1	3
OG0009441	1	1	1	3
OG0009442	1	1	1	3
OG0009443	1	1	1	3
OG0009444	1	1	1	3
OG0009445	2	1	0	3
OG0009446	1	1	1	3
OG0009447	1	1	1	3
OG0009448	1	1	1	3
OG0009449	3	0	0	3
OG0009450	1	1	1	3
OG0009451	1	1	1	3
OG0009452	1	1	1	3
OG0009453	1	1	1	3
OG0009454	2	0	1	3
OG0009455	2	0	1	3
OG0009456	3	0	0	3
OG0009457	3	0	0	3
OG0009458	1	1	1	3
OG0009459	1	1	1	3
OG0009460	1	1	1	3
OG0009461	1	1	1	3
OG0009462	1	1	1	3
OG0009463	1	1	1	3
OG0009464	1	1	1	3
OG0009465	1	1	1	3
OG0009466	3	0	0	3
OG0009467	1	1	1	3
OG0009468	1	1	1	3
OG0009469	1	1	1	3
OG0009470	1	1	1	3
OG0009471	1	1	1	3
OG0009472	1	1	1	3
OG0009473	1	1	1	3
OG0009474	1	1	1	3
OG0009475	1	1	1	3
OG0009476	1	1	1	3
OG0009477	1	1	1	3
OG0009478	3	0	0	3
OG0009479	2	0	1	3
OG0009480	3	0	0	3
OG0009481	2	1	0	3
OG0009482	1	0	2	3
OG0009483	3	0	0	3
OG0009484	1	1	1	3
OG0009485	1	1	1	3
OG0009486	1	1	1	3
OG0009487	1	1	1	3
OG0009488	1	1	1	3
OG0009489	1	1	1	3
OG0009490	1	1	1	3
OG0009491	1	1	1	3
OG0009492	1	1	1	3
OG0009493	1	1	1	3
OG0009494	1	1	1	3
OG0009495	1	1	1	3
OG0009496	1	1	1	3
OG0009497	2	1	0	3
OG0009498	3	0	0	3
OG0009499	1	1	1	3
OG0009500	1	1	1	3
OG0009501	1	1	1	3
OG0009502	3	0	0	3
OG0009503	1	2	0	3
OG0009504	1	1	1	3
OG0009505	1	1	1	3
OG0009506	1	2	0	3
OG0009507	1	1	1	3
OG0009508	1	1	1	3
OG0009509	1	1	1	3
OG0009510	1	1	1	3
OG0009511	1	1	1	3
OG0009512	1	1	1	3
OG0009513	2	0	1	3
OG0009514	3	0	0	3
OG0009515	3	0	0	3
OG0009516	1	1	1	3
OG0009517	1	1	1	3
OG0009518	1	1	1	3
OG0009519	1	1	1	3
OG0009520	3	0	0	3
OG0009521	1	1	1	3
OG0009522	1	1	1	3
OG0009523	1	1	1	3
OG0009524	2	1	0	3
OG0009525	1	1	1	3
OG0009526	1	1	1	3
OG0009527	1	1	1	3
OG0009528	1	1	1	3
OG0009529	1	1	1	3
OG0009530	1	1	1	3
OG0009531	1	1	1	3
OG0009532	1	1	1	3
OG0009533	1	1	1	3
OG0009534	1	1	1	3
OG0009535	1	1	1	3
OG0009536	1	1	1	3
OG0009537	1	1	1	3
OG0009538	1	1	1	3
OG0009539	3	0	0	3
OG0009540	1	1	1	3
OG0009541	1	1	1	3
OG0009542	1	1	1	3
OG0009543	1	1	1	3
OG0009544	3	0	0	3
OG0009545	1	1	1	3
OG0009546	1	1	1	3
OG0009547	1	1	1	3
OG0009548	1	1	1	3
OG0009549	1	1	1	3
OG0009550	3	0	0	3
OG0009551	2	1	0	3
OG0009552	1	1	1	3
OG0009553	1	1	1	3
OG0009554	1	1	1	3
OG0009555	1	1	1	3
OG0009556	1	1	1	3
OG0009557	1	1	1	3
OG0009558	1	1	1	3
OG0009559	1	1	1	3
OG0009560	1	1	1	3
OG0009561	1	1	1	3
OG0009562	1	1	1	3
OG0009563	1	1	1	3
OG0009564	1	1	1	3
OG0009565	1	1	1	3
OG0009566	1	1	1	3
OG0009567	1	1	1	3
OG0009568	1	1	1	3
OG0009569	1	1	1	3
OG0009570	1	1	1	3
OG0009571	1	1	1	3
OG0009572	1	1	1	3
OG0009573	1	1	1	3
OG0009574	1	1	1	3
OG0009575	1	1	1	3
OG0009576	1	1	1	3
OG0009577	1	1	1	3
OG0009578	1	1	1	3
OG0009579	1	1	1	3
OG0009580	1	1	1	3
OG0009581	3	0	0	3
OG0009582	1	1	1	3
OG0009583	1	1	1	3
OG0009584	1	1	1	3
OG0009585	1	1	1	3
OG0009586	1	1	1	3
OG0009587	1	1	1	3
OG0009588	1	1	1	3
OG0009589	1	1	1	3
OG0009590	1	1	1	3
OG0009591	1	1	1	3
OG0009592	1	1	1	3
OG0009593	1	1	1	3
OG0009594	1	1	1	3
OG0009595	1	1	1	3
OG0009596	1	1	1	3
OG0009597	1	1	1	3
OG0009598	1	1	1	3
OG0009599	1	1	1	3
OG0009600	1	1	1	3
OG0009601	1	1	1	3
OG0009602	1	1	1	3
OG0009603	1	1	1	3
OG0009604	1	1	1	3
OG0009605	1	1	1	3
OG0009606	1	1	1	3
OG0009607	1	1	1	3
OG0009608	1	1	1	3
OG0009609	1	1	1	3
OG0009610	1	1	1	3
OG0009611	1	1	1	3
OG0009612	1	1	1	3
OG0009613	1	1	1	3
OG0009614	1	1	1	3
OG0009615	1	1	1	3
OG0009616	1	1	1	3
OG0009617	1	1	1	3
OG0009618	1	1	1	3
OG0009619	2	1	0	3
OG0009620	1	1	1	3
OG0009621	1	1	1	3
OG0009622	1	1	1	3
OG0009623	1	1	1	3
OG0009624	1	1	1	3
OG0009625	1	1	1	3
OG0009626	1	1	1	3
OG0009627	1	1	1	3
OG0009628	1	1	1	3
OG0009629	1	1	1	3
OG0009630	1	1	1	3
OG0009631	1	1	1	3
OG0009632	1	1	1	3
OG0009633	1	1	1	3
OG0009634	3	0	0	3
OG0009635	1	1	1	3
OG0009636	1	1	1	3
OG0009637	1	1	1	3
OG0009638	1	1	1	3
OG0009639	1	1	1	3
OG0009640	1	1	1	3
OG0009641	1	1	1	3
OG0009642	1	1	1	3
OG0009643	1	1	1	3
OG0009644	1	0	2	3
OG0009645	1	1	1	3
OG0009646	1	1	1	3
OG0009647	1	1	1	3
OG0009648	1	1	1	3
OG0009649	1	1	1	3
OG0009650	1	1	1	3
OG0009651	1	1	1	3
OG0009652	1	1	1	3
OG0009653	1	1	1	3
OG0009654	1	1	1	3
OG0009655	1	1	1	3
OG0009656	1	1	1	3
OG0009657	1	1	1	3
OG0009658	1	1	1	3
OG0009659	1	1	1	3
OG0009660	1	1	1	3
OG0009661	1	1	1	3
OG0009662	1	1	1	3
OG0009663	1	1	1	3
OG0009664	1	1	1	3
OG0009665	1	1	1	3
OG0009666	2	1	0	3
OG0009667	1	1	1	3
OG0009668	1	1	1	3
OG0009669	1	1	1	3
OG0009670	1	1	1	3
OG0009671	1	1	1	3
OG0009672	1	1	1	3
OG0009673	1	1	1	3
OG0009674	1	1	1	3
OG0009675	1	1	1	3
OG0009676	1	1	1	3
OG0009677	1	1	1	3
OG0009678	1	1	1	3
OG0009679	1	1	1	3
OG0009680	1	1	1	3
OG0009681	1	1	1	3
OG0009682	1	1	1	3
OG0009683	1	1	1	3
OG0009684	1	0	2	3
OG0009685	1	1	1	3
OG0009686	1	1	1	3
OG0009687	1	1	1	3
OG0009688	1	1	1	3
OG0009689	1	1	1	3
OG0009690	1	1	1	3
OG0009691	1	1	1	3
OG0009692	1	1	1	3
OG0009693	1	1	1	3
OG0009694	1	1	1	3
OG0009695	1	1	1	3
OG0009696	1	1	1	3
OG0009697	1	1	1	3
OG0009698	1	1	1	3
OG0009699	1	1	1	3
OG0009700	3	0	0	3
OG0009701	1	1	1	3
OG0009702	1	1	1	3
OG0009703	1	1	1	3
OG0009704	1	1	1	3
OG0009705	1	1	1	3
OG0009706	1	1	1	3
OG0009707	1	1	1	3
OG0009708	1	1	1	3
OG0009709	1	1	1	3
OG0009710	1	1	1	3
OG0009711	1	1	1	3
OG0009712	3	0	0	3
OG0009713	1	1	1	3
OG0009714	1	1	1	3
OG0009715	1	1	1	3
OG0009716	1	1	1	3
OG0009717	1	1	1	3
OG0009718	3	0	0	3
OG0009719	1	1	1	3
OG0009720	1	1	1	3
OG0009721	1	1	1	3
OG0009722	1	1	1	3
OG0009723	1	1	1	3
OG0009724	1	1	1	3
OG0009725	1	1	1	3
OG0009726	1	1	1	3
OG0009727	1	1	1	3
OG0009728	1	1	1	3
OG0009729	1	1	1	3
OG0009730	1	1	1	3
OG0009731	1	1	1	3
OG0009732	1	1	1	3
OG0009733	1	1	1	3
OG0009734	3	0	0	3
OG0009735	1	1	1	3
OG0009736	1	1	1	3
OG0009737	1	1	1	3
OG0009738	1	1	1	3
OG0009739	1	1	1	3
OG0009740	1	1	1	3
OG0009741	1	1	1	3
OG0009742	1	1	1	3
OG0009743	1	1	1	3
OG0009744	1	1	1	3
OG0009745	1	1	1	3
OG0009746	1	1	1	3
OG0009747	1	1	1	3
OG0009748	1	1	1	3
OG0009749	1	1	1	3
OG0009750	1	1	1	3
OG0009751	1	1	1	3
OG0009752	1	1	1	3
OG0009753	1	1	1	3
OG0009754	1	1	1	3
OG0009755	1	1	1	3
OG0009756	1	1	1	3
OG0009757	1	1	1	3
OG0009758	1	1	1	3
OG0009759	1	1	1	3
OG0009760	1	1	1	3
OG0009761	1	1	1	3
OG0009762	1	1	1	3
OG0009763	1	1	1	3
OG0009764	1	1	1	3
OG0009765	1	1	1	3
OG0009766	1	1	1	3
OG0009767	1	1	1	3
OG0009768	1	1	1	3
OG0009769	1	1	1	3
OG0009770	1	1	1	3
OG0009771	1	1	1	3
OG0009772	1	1	1	3
OG0009773	3	0	0	3
OG0009774	1	1	1	3
OG0009775	1	2	0	3
OG0009776	1	1	1	3
OG0009777	1	1	1	3
OG0009778	1	1	1	3
OG0009779	1	1	1	3
OG0009780	2	0	1	3
OG0009781	3	0	0	3
OG0009782	3	0	0	3
OG0009783	1	1	1	3
OG0009784	1	1	1	3
OG0009785	3	0	0	3
OG0009786	1	2	0	3
OG0009787	1	1	1	3
OG0009788	1	1	1	3
OG0009789	1	2	0	3
OG0009790	1	1	1	3
OG0009791	1	1	1	3
OG0009792	1	1	1	3
OG0009793	1	1	1	3
OG0009794	1	1	1	3
OG0009795	1	1	1	3
OG0009796	1	1	1	3
OG0009797	1	1	1	3
OG0009798	1	1	1	3
OG0009799	1	1	1	3
OG0009800	1	1	1	3
OG0009801	1	1	1	3
OG0009802	1	1	1	3
OG0009803	1	1	1	3
OG0009804	1	1	1	3
OG0009805	1	1	1	3
OG0009806	1	1	1	3
OG0009807	1	1	1	3
OG0009808	1	1	1	3
OG0009809	1	1	1	3
OG0009810	1	1	1	3
OG0009811	1	1	1	3
OG0009812	1	1	1	3
OG0009813	1	1	1	3
OG0009814	1	1	1	3
OG0009815	1	1	1	3
OG0009816	1	1	1	3
OG0009817	1	1	1	3
OG0009818	1	1	1	3
OG0009819	1	1	1	3
OG0009820	1	1	1	3
OG0009821	1	1	1	3
OG0009822	1	1	1	3
OG0009823	1	1	1	3
OG0009824	1	1	1	3
OG0009825	1	1	1	3
OG0009826	1	1	1	3
OG0009827	1	1	1	3
OG0009828	1	1	1	3
OG0009829	1	1	1	3
OG0009830	1	1	1	3
OG0009831	1	1	1	3
OG0009832	1	1	1	3
OG0009833	1	1	1	3
OG0009834	1	1	1	3
OG0009835	1	1	1	3
OG0009836	1	1	1	3
OG0009837	1	1	1	3
OG0009838	1	1	1	3
OG0009839	1	1	1	3
OG0009840	1	1	1	3
OG0009841	1	1	1	3
OG0009842	1	1	1	3
OG0009843	1	1	1	3
OG0009844	1	1	1	3
OG0009845	1	1	1	3
OG0009846	1	1	1	3
OG0009847	1	1	1	3
OG0009848	1	1	1	3
OG0009849	1	1	1	3
OG0009850	1	1	1	3
OG0009851	1	1	1	3
OG0009852	1	1	1	3
OG0009853	1	1	1	3
OG0009854	1	1	1	3
OG0009855	2	1	0	3
OG0009856	3	0	0	3
OG0009857	1	1	1	3
OG0009858	1	1	1	3
OG0009859	1	1	1	3
OG0009860	1	1	1	3
OG0009861	1	1	1	3
OG0009862	1	1	1	3
OG0009863	1	1	1	3
OG0009864	1	1	1	3
OG0009865	1	1	1	3
OG0009866	1	1	1	3
OG0009867	1	1	1	3
OG0009868	1	1	1	3
OG0009869	1	1	1	3
OG0009870	1	1	1	3
OG0009871	1	1	1	3
OG0009872	1	1	1	3
OG0009873	1	1	1	3
OG0009874	1	1	1	3
OG0009875	1	1	1	3
OG0009876	1	1	1	3
OG0009877	1	1	1	3
OG0009878	1	1	1	3
OG0009879	1	1	1	3
OG0009880	1	1	1	3
OG0009881	1	1	1	3
OG0009882	1	1	1	3
OG0009883	1	1	1	3
OG0009884	1	1	1	3
OG0009885	1	1	1	3
OG0009886	1	1	1	3
OG0009887	1	1	1	3
OG0009888	1	1	1	3
OG0009889	1	1	1	3
OG0009890	1	1	1	3
OG0009891	1	1	1	3
OG0009892	2	0	1	3
OG0009893	1	1	1	3
OG0009894	1	1	1	3
OG0009895	1	1	1	3
OG0009896	1	1	1	3
OG0009897	1	1	1	3
OG0009898	1	1	1	3
OG0009899	1	1	1	3
OG0009900	1	1	1	3
OG0009901	1	0	2	3
OG0009902	1	1	1	3
OG0009903	1	1	1	3
OG0009904	1	1	1	3
OG0009905	1	1	1	3
OG0009906	1	1	1	3
OG0009907	1	1	1	3
OG0009908	1	1	1	3
OG0009909	2	1	0	3
OG0009910	1	1	1	3
OG0009911	1	1	1	3
OG0009912	1	1	1	3
OG0009913	1	1	1	3
OG0009914	1	1	1	3
OG0009915	1	1	1	3
OG0009916	1	1	1	3
OG0009917	3	0	0	3
OG0009918	1	2	0	3
OG0009919	3	0	0	3
OG0009920	1	1	1	3
OG0009921	1	1	1	3
OG0009922	1	1	1	3
OG0009923	1	1	1	3
OG0009924	1	1	1	3
OG0009925	1	1	1	3
OG0009926	1	1	1	3
OG0009927	1	1	1	3
OG0009928	1	1	1	3
OG0009929	1	1	1	3
OG0009930	1	1	1	3
OG0009931	1	1	1	3
OG0009932	1	1	1	3
OG0009933	1	1	1	3
OG0009934	1	1	1	3
OG0009935	1	1	1	3
OG0009936	1	1	1	3
OG0009937	1	1	1	3
OG0009938	1	1	1	3
OG0009939	1	1	1	3
OG0009940	1	1	1	3
OG0009941	1	1	1	3
OG0009942	1	1	1	3
OG0009943	1	1	1	3
OG0009944	1	1	1	3
OG0009945	1	1	1	3
OG0009946	1	1	1	3
OG0009947	1	1	1	3
OG0009948	1	1	1	3
OG0009949	3	0	0	3
OG0009950	3	0	0	3
OG0009951	2	0	1	3
OG0009952	3	0	0	3
OG0009953	3	0	0	3
OG0009954	1	1	1	3
OG0009955	1	1	1	3
OG0009956	1	1	1	3
OG0009957	1	1	1	3
OG0009958	1	1	1	3
OG0009959	1	1	1	3
OG0009960	1	1	1	3
OG0009961	1	1	1	3
OG0009962	1	1	1	3
OG0009963	1	1	1	3
OG0009964	1	1	1	3
OG0009965	1	1	1	3
OG0009966	1	1	1	3
OG0009967	1	1	1	3
OG0009968	1	1	1	3
OG0009969	1	1	1	3
OG0009970	1	1	1	3
OG0009971	1	1	1	3
OG0009972	1	1	1	3
OG0009973	1	1	1	3
OG0009974	1	1	1	3
OG0009975	1	1	1	3
OG0009976	1	1	1	3
OG0009977	1	1	1	3
OG0009978	1	1	1	3
OG0009979	1	1	1	3
OG0009980	1	1	1	3
OG0009981	1	1	1	3
OG0009982	1	1	1	3
OG0009983	1	1	1	3
OG0009984	1	1	1	3
OG0009985	1	1	1	3
OG0009986	1	1	1	3
OG0009987	1	1	1	3
OG0009988	1	1	1	3
OG0009989	1	1	1	3
OG0009990	1	1	1	3
OG0009991	1	1	1	3
OG0009992	1	1	1	3
OG0009993	1	1	1	3
OG0009994	1	1	1	3
OG0009995	1	1	1	3
OG0009996	1	1	1	3
OG0009997	1	1	1	3
OG0009998	1	1	1	3
OG0009999	1	1	1	3
OG0010000	1	1	1	3
OG0010001	1	1	1	3
OG0010002	1	1	1	3
OG0010003	1	1	1	3
OG0010004	1	1	1	3
OG0010005	1	1	1	3
OG0010006	1	1	1	3
OG0010007	1	1	1	3
OG0010008	1	1	1	3
OG0010009	1	1	1	3
OG0010010	1	1	1	3
OG0010011	1	1	1	3
OG0010012	1	1	1	3
OG0010013	1	1	1	3
OG0010014	1	1	1	3
OG0010015	1	1	1	3
OG0010016	1	1	1	3
OG0010017	1	1	1	3
OG0010018	2	0	1	3
OG0010019	1	1	1	3
OG0010020	1	1	1	3
OG0010021	1	1	1	3
OG0010022	1	1	1	3
OG0010023	1	1	1	3
OG0010024	1	1	1	3
OG0010025	1	1	1	3
OG0010026	1	1	1	3
OG0010027	1	1	1	3
OG0010028	1	1	1	3
OG0010029	1	1	1	3
OG0010030	1	1	1	3
OG0010031	1	1	1	3
OG0010032	1	1	1	3
OG0010033	1	1	1	3
OG0010034	1	1	1	3
OG0010035	1	1	1	3
OG0010036	1	1	1	3
OG0010037	1	1	1	3
OG0010038	1	1	1	3
OG0010039	1	1	1	3
OG0010040	1	1	1	3
OG0010041	1	1	1	3
OG0010042	1	1	1	3
OG0010043	1	1	1	3
OG0010044	1	1	1	3
OG0010045	1	1	1	3
OG0010046	1	1	1	3
OG0010047	1	1	1	3
OG0010048	1	1	1	3
OG0010049	1	1	1	3
OG0010050	1	1	1	3
OG0010051	1	1	1	3
OG0010052	1	1	1	3
OG0010053	1	1	1	3
OG0010054	1	1	1	3
OG0010055	1	1	1	3
OG0010056	1	1	1	3
OG0010057	1	1	1	3
OG0010058	1	1	1	3
OG0010059	1	1	1	3
OG0010060	1	1	1	3
OG0010061	1	1	1	3
OG0010062	1	1	1	3
OG0010063	1	1	1	3
OG0010064	1	1	1	3
OG0010065	1	1	1	3
OG0010066	1	1	1	3
OG0010067	1	1	1	3
OG0010068	1	1	1	3
OG0010069	1	1	1	3
OG0010070	1	1	1	3
OG0010071	1	1	1	3
OG0010072	1	1	1	3
OG0010073	1	1	1	3
OG0010074	1	1	1	3
OG0010075	1	1	1	3
OG0010076	1	1	1	3
OG0010077	1	1	1	3
OG0010078	1	1	1	3
OG0010079	1	1	1	3
OG0010080	1	1	1	3
OG0010081	1	1	1	3
OG0010082	1	1	1	3
OG0010083	1	1	1	3
OG0010084	1	1	1	3
OG0010085	1	1	1	3
OG0010086	1	1	1	3
OG0010087	1	1	1	3
OG0010088	1	1	1	3
OG0010089	1	1	1	3
OG0010090	1	1	1	3
OG0010091	1	1	1	3
OG0010092	1	1	1	3
OG0010093	1	1	1	3
OG0010094	1	1	1	3
OG0010095	1	1	1	3
OG0010096	1	1	1	3
OG0010097	1	1	1	3
OG0010098	1	1	1	3
OG0010099	1	1	1	3
OG0010100	1	1	1	3
OG0010101	1	1	1	3
OG0010102	1	1	1	3
OG0010103	1	1	1	3
OG0010104	1	1	1	3
