Orthogroup	Apulchra-genome.pep	Pocillopora_meandrina_HIv1.genes.pep	Porites_evermanni_v1.annot.pep	Total
OG0013824	1	1	1	3
OG0013825	1	1	1	3
OG0013826	1	1	1	3
OG0013827	1	1	1	3
OG0013828	1	1	1	3
OG0013829	1	1	1	3
OG0013830	1	1	1	3
OG0013831	1	1	1	3
OG0013832	1	1	1	3
OG0013833	1	1	1	3
OG0013834	1	1	1	3
OG0013835	1	1	1	3
OG0013836	1	1	1	3
OG0013837	1	1	1	3
OG0013838	1	1	1	3
OG0013839	1	1	1	3
OG0013840	1	1	1	3
OG0013841	1	1	1	3
OG0013842	1	1	1	3
OG0013843	1	1	1	3
OG0013844	1	1	1	3
OG0013845	1	1	1	3
OG0013846	1	1	1	3
OG0013847	1	1	1	3
OG0013848	1	1	1	3
OG0013849	1	1	1	3
OG0013850	1	1	1	3
OG0013851	1	1	1	3
OG0013852	1	1	1	3
OG0013853	1	1	1	3
OG0013854	1	1	1	3
OG0013855	1	1	1	3
OG0013856	1	1	1	3
OG0013857	1	1	1	3
OG0013858	1	1	1	3
OG0013859	1	1	1	3
OG0013860	1	1	1	3
OG0013861	1	1	1	3
OG0013862	1	1	1	3
OG0013863	1	1	1	3
OG0013864	1	1	1	3
OG0013865	1	1	1	3
OG0013866	1	1	1	3
OG0013867	1	1	1	3
OG0013868	1	1	1	3
OG0013869	1	1	1	3
OG0013870	1	1	1	3
OG0013871	1	1	1	3
OG0013872	1	1	1	3
OG0013873	1	1	1	3
OG0013874	1	1	1	3
OG0013875	1	1	1	3
OG0013876	1	1	1	3
OG0013877	1	1	1	3
OG0013878	1	1	1	3
OG0013879	1	1	1	3
OG0013880	1	1	1	3
OG0013881	1	1	1	3
OG0013882	1	1	1	3
OG0013883	1	1	1	3
OG0013884	1	1	1	3
OG0013885	1	1	1	3
OG0013886	1	1	1	3
OG0013887	1	1	1	3
OG0013888	1	1	1	3
OG0013889	1	1	1	3
OG0013890	1	1	1	3
OG0013891	1	1	1	3
OG0013892	1	1	1	3
OG0013893	1	1	1	3
OG0013894	1	1	1	3
OG0013895	1	1	1	3
OG0013896	1	1	1	3
OG0013897	1	1	1	3
OG0013898	1	1	1	3
OG0013899	1	1	1	3
OG0013900	1	1	1	3
OG0013901	1	1	1	3
OG0013902	1	1	1	3
OG0013903	1	1	1	3
OG0013904	1	1	1	3
OG0013905	1	0	2	3
OG0013906	1	0	2	3
OG0013907	1	1	1	3
OG0013908	1	1	1	3
OG0013909	1	1	1	3
OG0013910	1	1	1	3
OG0013911	1	1	1	3
OG0013912	1	1	1	3
OG0013913	1	1	1	3
OG0013914	1	0	2	3
OG0013915	1	1	1	3
OG0013916	1	1	1	3
OG0013917	1	1	1	3
OG0013918	1	1	1	3
OG0013919	1	1	1	3
OG0013920	1	1	1	3
OG0013921	1	1	1	3
OG0013922	1	1	1	3
OG0013923	1	1	1	3
OG0013924	1	1	1	3
OG0013925	1	1	1	3
OG0013926	1	1	1	3
OG0013927	2	1	0	3
OG0013928	1	1	1	3
OG0013929	1	1	1	3
OG0013930	1	1	1	3
OG0013931	1	1	1	3
OG0013932	1	1	1	3
OG0013933	1	1	1	3
OG0013934	1	1	1	3
OG0013935	1	1	1	3
OG0013936	1	1	1	3
OG0013937	1	1	1	3
OG0013938	1	1	1	3
OG0013939	1	1	1	3
OG0013940	1	1	1	3
OG0013941	3	0	0	3
OG0013942	1	1	1	3
OG0013943	1	1	1	3
OG0013944	3	0	0	3
OG0013945	1	1	1	3
OG0013946	1	1	1	3
OG0013947	1	1	1	3
OG0013948	1	1	1	3
OG0013949	1	1	1	3
OG0013950	1	1	1	3
OG0013951	1	1	1	3
OG0013952	1	1	1	3
OG0013953	3	0	0	3
OG0013954	1	1	1	3
OG0013955	1	1	1	3
OG0013956	1	1	1	3
OG0013957	1	1	1	3
OG0013958	1	1	1	3
OG0013959	1	1	1	3
OG0013960	1	1	1	3
OG0013961	1	1	1	3
OG0013962	1	1	1	3
OG0013963	1	1	1	3
OG0013964	3	0	0	3
OG0013965	1	2	0	3
OG0013966	1	1	1	3
OG0013967	3	0	0	3
OG0013968	1	0	2	3
OG0013969	1	1	1	3
OG0013970	2	0	1	3
OG0013971	1	1	1	3
OG0013972	2	1	0	3
OG0013973	1	0	2	3
OG0013974	3	0	0	3
OG0013975	1	1	1	3
OG0013976	1	1	1	3
OG0013977	1	1	1	3
OG0013978	1	1	1	3
OG0013979	1	1	1	3
OG0013980	1	1	1	3
OG0013981	2	0	1	3
OG0013982	3	0	0	3
OG0013983	1	1	1	3
OG0013984	1	1	1	3
OG0013985	1	1	1	3
OG0013986	1	1	1	3
OG0013987	1	1	1	3
OG0013988	1	1	1	3
OG0013989	1	1	1	3
OG0013990	1	0	2	3
OG0013991	1	1	1	3
OG0013992	1	1	1	3
OG0013993	1	1	1	3
OG0013994	3	0	0	3
OG0013995	2	1	0	3
OG0013996	1	1	1	3
OG0013997	2	0	1	3
OG0013998	1	1	1	3
OG0013999	1	1	1	3
OG0014000	1	1	1	3
OG0014001	1	1	1	3
OG0014002	1	1	1	3
OG0014003	1	1	1	3
OG0014004	2	0	1	3
OG0014005	1	1	1	3
OG0014006	1	1	1	3
OG0014007	2	0	1	3
OG0014008	1	1	1	3
OG0014009	1	1	1	3
OG0014010	1	1	1	3
OG0014011	1	1	1	3
OG0014012	1	1	1	3
OG0014013	1	1	1	3
OG0014014	1	1	1	3
OG0014015	1	1	1	3
OG0014016	1	1	1	3
OG0014017	1	2	0	3
OG0014018	3	0	0	3
OG0014019	3	0	0	3
OG0014020	1	0	2	3
OG0014021	1	1	1	3
OG0014022	1	1	1	3
OG0014023	1	1	1	3
OG0014024	1	0	2	3
OG0014025	1	1	1	3
OG0014026	1	1	1	3
OG0014027	1	1	1	3
OG0014028	1	1	1	3
OG0014029	1	1	1	3
OG0014030	1	1	1	3
OG0014031	1	1	1	3
OG0014032	1	1	1	3
OG0014033	1	1	1	3
OG0014034	1	1	1	3
OG0014035	1	1	1	3
OG0014036	1	1	1	3
OG0014037	1	1	1	3
OG0014038	1	1	1	3
OG0014039	1	1	1	3
OG0014040	1	1	1	3
OG0014041	1	0	2	3
OG0014042	1	1	1	3
OG0014043	1	1	1	3
OG0014044	1	1	1	3
OG0014045	1	1	1	3
OG0014046	1	1	1	3
OG0014047	1	0	2	3
OG0014048	1	1	1	3
OG0014049	1	1	1	3
OG0014050	1	1	1	3
OG0014051	1	1	1	3
OG0014052	1	1	1	3
OG0014053	1	1	1	3
OG0014054	1	1	1	3
OG0014055	1	1	1	3
OG0014056	1	0	2	3
OG0014057	1	1	1	3
OG0014058	1	1	1	3
OG0014059	1	1	1	3
OG0014060	1	1	1	3
OG0014061	1	1	1	3
OG0014062	1	1	1	3
OG0014063	1	1	1	3
OG0014064	1	1	1	3
OG0014065	1	1	1	3
OG0014066	2	0	1	3
OG0014067	1	1	1	3
OG0014068	1	1	1	3
OG0014069	1	1	1	3
OG0014070	1	1	1	3
OG0014071	1	1	1	3
OG0014072	1	1	1	3
OG0014073	1	0	2	3
OG0014074	1	1	1	3
OG0014075	1	1	1	3
OG0014076	1	1	1	3
OG0014077	1	1	1	3
OG0014078	1	1	1	3
OG0014079	1	1	1	3
OG0014080	1	1	1	3
OG0014081	1	1	1	3
OG0014082	1	1	1	3
OG0014083	1	1	1	3
OG0014084	1	1	1	3
OG0014085	2	0	1	3
OG0014086	1	1	1	3
OG0014087	1	1	1	3
OG0014088	1	1	1	3
OG0014089	1	1	1	3
OG0014090	1	1	1	3
OG0014091	1	1	1	3
OG0014092	1	1	1	3
OG0014093	1	1	1	3
OG0014094	1	1	1	3
OG0014095	1	1	1	3
OG0014096	1	1	1	3
OG0014097	1	1	1	3
OG0014098	1	1	1	3
OG0014099	1	1	1	3
OG0014100	1	1	1	3
OG0014101	1	1	1	3
OG0014102	1	1	1	3
OG0014103	1	1	1	3
OG0014104	1	1	1	3
OG0014105	1	1	1	3
OG0014106	1	1	1	3
OG0014107	1	1	1	3
OG0014108	1	1	1	3
OG0014109	1	0	2	3
OG0014110	1	1	1	3
OG0014111	1	1	1	3
OG0014112	1	1	1	3
OG0014113	1	1	1	3
OG0014114	1	1	1	3
OG0014115	1	1	1	3
OG0014116	1	1	1	3
OG0014117	1	1	1	3
OG0014118	1	1	1	3
OG0014119	1	1	1	3
OG0014120	1	1	1	3
OG0014121	1	1	1	3
OG0014122	1	1	1	3
OG0014123	1	1	1	3
OG0014124	1	1	1	3
OG0014125	1	1	1	3
OG0014126	1	1	1	3
OG0014127	1	1	1	3
OG0014128	1	1	1	3
OG0014129	1	1	1	3
OG0014130	1	1	1	3
OG0014131	1	1	1	3
OG0014132	1	1	1	3
OG0014133	1	1	1	3
OG0014134	1	1	1	3
OG0014135	3	0	0	3
OG0014136	1	1	1	3
OG0014137	1	1	1	3
OG0014138	1	1	1	3
OG0014139	1	1	1	3
OG0014140	1	1	1	3
OG0014141	1	1	1	3
OG0014142	1	1	1	3
OG0014143	1	1	1	3
OG0014144	1	1	1	3
OG0014145	1	1	1	3
OG0014146	1	1	1	3
OG0014147	1	1	1	3
OG0014148	1	1	1	3
OG0014149	1	1	1	3
OG0014150	1	1	1	3
OG0014151	1	1	1	3
OG0014152	1	1	1	3
OG0014153	1	1	1	3
OG0014154	1	1	1	3
OG0014155	1	1	1	3
OG0014156	1	1	1	3
OG0014157	1	1	1	3
OG0014158	1	1	1	3
OG0014159	1	2	0	3
OG0014160	1	1	1	3
OG0014161	1	1	1	3
OG0014162	1	1	1	3
OG0014163	1	1	1	3
OG0014164	1	1	1	3
OG0014165	1	1	1	3
OG0014166	1	1	1	3
OG0014167	1	1	1	3
OG0014168	1	1	1	3
OG0014169	1	1	1	3
OG0014170	1	1	1	3
OG0014171	1	1	1	3
OG0014172	1	1	1	3
OG0014173	1	1	1	3
OG0014174	1	1	1	3
OG0014175	1	1	1	3
OG0014176	1	1	1	3
OG0014177	1	1	1	3
OG0014178	1	1	1	3
OG0014179	1	1	1	3
OG0014180	1	1	1	3
OG0014181	1	0	2	3
OG0014182	1	1	1	3
OG0014183	1	1	1	3
OG0014184	1	1	1	3
OG0014185	1	1	1	3
OG0014186	1	1	1	3
OG0014187	1	1	1	3
OG0014188	1	1	1	3
OG0014189	1	1	1	3
OG0014190	1	1	1	3
OG0014191	1	1	1	3
OG0014192	1	1	1	3
OG0014193	1	1	1	3
OG0014194	1	1	1	3
OG0014195	1	1	1	3
OG0014196	1	1	1	3
OG0014197	1	1	1	3
OG0014198	1	1	1	3
OG0014199	1	1	1	3
OG0014200	1	1	1	3
OG0014201	1	1	1	3
OG0014202	1	1	1	3
OG0014203	2	1	0	3
OG0014204	1	1	1	3
OG0014205	1	1	1	3
OG0014206	1	1	1	3
OG0014207	1	1	1	3
OG0014208	1	1	1	3
OG0014209	1	1	1	3
OG0014210	1	1	1	3
OG0014211	1	1	1	3
OG0014212	1	1	1	3
OG0014213	1	1	1	3
OG0014214	1	1	1	3
OG0014215	1	1	1	3
OG0014216	1	1	1	3
OG0014217	1	1	1	3
OG0014218	1	1	1	3
OG0014219	1	1	1	3
OG0014220	1	1	1	3
OG0014221	1	1	1	3
OG0014222	1	1	1	3
OG0014223	1	1	1	3
OG0014224	1	1	1	3
OG0014225	1	1	1	3
OG0014226	1	1	1	3
OG0014227	1	1	1	3
OG0014228	1	1	1	3
OG0014229	2	1	0	3
OG0014230	1	1	1	3
OG0014231	1	1	1	3
OG0014232	1	1	1	3
OG0014233	1	1	1	3
OG0014234	1	1	1	3
OG0014235	1	0	2	3
OG0014236	1	1	1	3
OG0014237	1	1	1	3
OG0014238	1	1	1	3
OG0014239	1	1	1	3
OG0014240	1	1	1	3
OG0014241	1	1	1	3
OG0014242	1	1	1	3
OG0014243	1	1	1	3
OG0014244	1	1	1	3
OG0014245	1	1	1	3
OG0014246	1	1	1	3
OG0014247	1	1	1	3
OG0014248	1	0	2	3
OG0014249	1	1	1	3
OG0014250	1	1	1	3
OG0014251	1	1	1	3
OG0014252	1	1	1	3
OG0014253	1	1	1	3
OG0014254	1	1	1	3
OG0014255	1	1	1	3
OG0014256	1	1	1	3
OG0014257	1	1	1	3
OG0014258	1	1	1	3
OG0014259	1	1	1	3
OG0014260	1	1	1	3
OG0014261	1	1	1	3
OG0014262	1	1	1	3
OG0014263	1	1	1	3
OG0014264	1	1	1	3
OG0014265	1	0	2	3
OG0014266	1	1	1	3
OG0014267	1	1	1	3
OG0014268	1	1	1	3
OG0014269	1	1	1	3
OG0014270	1	1	1	3
OG0014271	1	1	1	3
OG0014272	1	1	1	3
OG0014273	1	1	1	3
OG0014274	1	1	1	3
OG0014275	1	1	1	3
OG0014276	1	1	1	3
OG0014277	1	1	1	3
OG0014278	1	1	1	3
OG0014279	1	1	1	3
OG0014280	1	1	1	3
OG0014281	1	1	1	3
OG0014282	1	1	1	3
OG0014283	1	1	1	3
OG0014284	1	1	1	3
OG0014285	1	1	1	3
OG0014286	1	1	1	3
OG0014287	1	1	1	3
OG0014288	1	1	1	3
OG0014289	1	1	1	3
OG0014290	1	1	1	3
OG0014291	1	1	1	3
OG0014292	1	1	1	3
OG0014293	1	1	1	3
OG0014294	1	1	1	3
OG0014295	1	1	1	3
OG0014296	1	1	1	3
OG0014297	1	1	1	3
OG0014298	1	1	1	3
OG0014299	1	1	1	3
OG0014300	1	1	1	3
OG0014301	1	1	1	3
OG0014302	1	1	1	3
OG0014303	1	1	1	3
OG0014304	1	1	1	3
OG0014305	1	1	1	3
OG0014306	1	1	1	3
OG0014307	1	1	1	3
OG0014308	1	1	1	3
OG0014309	1	1	1	3
OG0014310	1	1	1	3
OG0014311	1	1	1	3
OG0014312	1	1	1	3
OG0014313	1	1	1	3
OG0014314	1	1	1	3
OG0014315	1	1	1	3
OG0014316	1	1	1	3
OG0014317	1	1	1	3
OG0014318	1	1	1	3
OG0014319	1	1	1	3
OG0014320	1	1	1	3
OG0014321	1	1	1	3
OG0014322	1	1	1	3
OG0014323	1	1	1	3
OG0014324	1	1	1	3
OG0014325	1	1	1	3
OG0014326	1	1	1	3
OG0014327	1	1	1	3
OG0014328	1	1	1	3
OG0014329	1	1	1	3
OG0014330	1	1	1	3
OG0014331	3	0	0	3
OG0014332	1	1	1	3
OG0014333	1	1	1	3
OG0014334	1	1	1	3
OG0014335	1	1	1	3
OG0014336	1	1	1	3
OG0014337	1	1	1	3
OG0014338	1	1	1	3
OG0014339	1	1	1	3
OG0014340	1	1	1	3
OG0014341	1	1	1	3
OG0014342	1	1	1	3
OG0014343	1	1	1	3
OG0014344	1	0	2	3
OG0014345	1	0	2	3
OG0014346	1	1	1	3
OG0014347	1	1	1	3
OG0014348	1	1	1	3
OG0014349	1	1	1	3
OG0014350	1	1	1	3
OG0014351	1	1	1	3
OG0014352	1	1	1	3
OG0014353	1	1	1	3
OG0014354	1	1	1	3
OG0014355	1	1	1	3
OG0014356	1	1	1	3
OG0014357	1	1	1	3
OG0014358	1	1	1	3
OG0014359	1	1	1	3
OG0014360	1	1	1	3
OG0014361	1	2	0	3
OG0014362	1	1	1	3
OG0014363	1	1	1	3
OG0014364	2	1	0	3
OG0014365	1	1	1	3
OG0014366	1	1	1	3
OG0014367	1	1	1	3
OG0014368	1	1	1	3
OG0014369	1	1	1	3
OG0014370	1	1	1	3
OG0014371	1	1	1	3
OG0014372	1	2	0	3
OG0014373	1	1	1	3
OG0014374	1	1	1	3
OG0014375	1	1	1	3
OG0014376	1	1	1	3
OG0014377	1	1	1	3
OG0014378	1	1	1	3
OG0014379	1	0	2	3
OG0014380	1	1	1	3
OG0014381	1	1	1	3
OG0014382	1	1	1	3
OG0014383	1	1	1	3
OG0014384	1	1	1	3
OG0014385	1	1	1	3
OG0014386	1	1	1	3
OG0014387	1	1	1	3
OG0014388	1	1	1	3
OG0014389	1	1	1	3
OG0014390	1	1	1	3
OG0014391	1	1	1	3
OG0014392	1	1	1	3
OG0014393	1	1	1	3
OG0014394	1	1	1	3
OG0014395	1	1	1	3
OG0014396	1	1	1	3
OG0014397	1	1	1	3
OG0014398	1	1	1	3
OG0014399	1	1	1	3
OG0014400	1	1	1	3
OG0014401	1	1	1	3
OG0014402	1	1	1	3
OG0014403	1	1	1	3
OG0014404	1	1	1	3
OG0014405	1	1	1	3
OG0014406	1	1	1	3
OG0014407	1	1	1	3
OG0014408	1	1	1	3
OG0014409	1	1	1	3
OG0014410	1	1	1	3
OG0014411	1	1	1	3
OG0014412	1	1	1	3
OG0014413	1	1	1	3
OG0014414	1	1	1	3
OG0014415	1	1	1	3
OG0014416	1	1	1	3
OG0014417	1	1	1	3
OG0014418	1	1	1	3
OG0014419	1	1	1	3
OG0014420	1	1	1	3
OG0014421	1	1	1	3
OG0014422	1	1	1	3
OG0014423	1	1	1	3
OG0014424	1	1	1	3
OG0014425	1	1	1	3
OG0014426	1	1	1	3
OG0014427	1	1	1	3
OG0014428	1	1	1	3
OG0014429	1	1	1	3
OG0014430	2	0	1	3
OG0014431	1	1	1	3
OG0014432	1	1	1	3
OG0014433	1	1	1	3
OG0014434	1	1	1	3
OG0014435	1	1	1	3
OG0014436	1	1	1	3
OG0014437	1	1	1	3
OG0014438	1	1	1	3
OG0014439	1	1	1	3
OG0014440	1	1	1	3
OG0014441	1	1	1	3
OG0014442	1	1	1	3
OG0014443	1	1	1	3
OG0014444	1	1	1	3
OG0014445	1	1	1	3
OG0014446	1	1	1	3
OG0014447	1	1	1	3
OG0014448	1	1	1	3
OG0014449	1	1	1	3
OG0014450	1	1	1	3
OG0014451	1	1	1	3
OG0014452	1	1	1	3
OG0014453	1	1	1	3
OG0014454	1	1	1	3
OG0014455	1	1	1	3
OG0014456	3	0	0	3
OG0014457	1	1	1	3
OG0014458	1	1	1	3
OG0014459	1	1	1	3
OG0014460	1	1	1	3
OG0014461	1	1	1	3
OG0014462	1	1	1	3
OG0014463	1	1	1	3
OG0014464	1	1	1	3
OG0014465	1	0	2	3
OG0014466	1	1	1	3
OG0014467	1	1	1	3
OG0014468	1	1	1	3
OG0014469	1	1	1	3
OG0014470	1	1	1	3
OG0014471	1	1	1	3
OG0014472	1	1	1	3
OG0014473	1	1	1	3
OG0014474	1	1	1	3
OG0014475	1	1	1	3
OG0014476	1	1	1	3
OG0014477	1	1	1	3
OG0014478	1	1	1	3
OG0014479	1	1	1	3
OG0014480	1	1	1	3
OG0014481	1	1	1	3
OG0014482	1	1	1	3
OG0014483	1	1	1	3
OG0014484	1	1	1	3
OG0014485	1	1	1	3
OG0014486	1	1	1	3
OG0014487	1	1	1	3
OG0014488	1	1	1	3
OG0014489	1	1	1	3
OG0014490	1	1	1	3
OG0014491	1	1	1	3
OG0014492	1	1	1	3
OG0014493	1	1	1	3
OG0014494	1	1	1	3
OG0014495	1	1	1	3
OG0014496	3	0	0	3
OG0014497	1	1	1	3
OG0014498	1	1	1	3
OG0014499	1	1	1	3
OG0014500	1	1	1	3
OG0014501	2	0	1	3
OG0014502	1	0	2	3
OG0014503	1	1	1	3
OG0014504	1	1	1	3
OG0014505	1	1	1	3
OG0014506	1	1	1	3
OG0014507	1	1	1	3
OG0014508	1	1	1	3
OG0014509	1	1	1	3
OG0014510	1	1	1	3
OG0014511	1	1	1	3
OG0014512	3	0	0	3
OG0014513	2	1	0	3
OG0014514	1	1	1	3
OG0014515	1	1	1	3
OG0014516	1	1	1	3
OG0014517	1	1	1	3
OG0014518	1	1	1	3
OG0014519	1	1	1	3
OG0014520	1	1	1	3
OG0014521	1	1	1	3
OG0014522	1	1	1	3
OG0014523	1	1	1	3
OG0014524	1	1	1	3
OG0014525	2	0	1	3
OG0014526	1	1	1	3
OG0014527	1	1	1	3
OG0014528	1	1	1	3
OG0014529	1	1	1	3
OG0014530	1	1	1	3
OG0014531	1	1	1	3
OG0014532	1	1	1	3
OG0014533	1	1	1	3
OG0014534	1	1	1	3
OG0014535	1	1	1	3
OG0014536	1	1	1	3
OG0014537	1	1	1	3
OG0014538	1	1	1	3
OG0014539	1	0	2	3
OG0014540	2	0	1	3
OG0014541	1	2	0	3
OG0014542	1	1	1	3
OG0014543	1	1	1	3
OG0014544	1	1	1	3
OG0014545	1	1	1	3
OG0014546	1	1	1	3
OG0014547	3	0	0	3
OG0014548	2	0	1	3
OG0014549	1	1	1	3
OG0014550	1	1	1	3
OG0014551	1	1	1	3
OG0014552	1	1	1	3
OG0014553	1	1	1	3
OG0014554	1	1	1	3
OG0014555	1	1	1	3
OG0014556	1	1	1	3
OG0014557	2	1	0	3
OG0014558	2	0	1	3
OG0014559	1	1	1	3
OG0014560	3	0	0	3
OG0014561	2	0	1	3
OG0014562	2	0	1	3
OG0014563	2	0	1	3
OG0014564	2	1	0	3
OG0014565	3	0	0	3
OG0014566	1	1	1	3
OG0014567	3	0	0	3
OG0014568	1	1	1	3
OG0014569	1	1	1	3
OG0014570	1	1	1	3
OG0014571	1	1	1	3
OG0014572	1	1	1	3
OG0014573	1	1	1	3
OG0014574	1	1	1	3
OG0014575	1	1	1	3
OG0014576	1	1	1	3
OG0014577	1	1	1	3
OG0014578	1	1	1	3
OG0014579	1	1	1	3
OG0014580	1	1	1	3
OG0014581	1	1	1	3
OG0014582	1	1	1	3
OG0014583	1	1	1	3
OG0014584	1	1	1	3
OG0014585	1	1	1	3
OG0014586	1	1	1	3
OG0014587	1	1	1	3
OG0014588	1	1	1	3
OG0014589	1	1	1	3
OG0014590	1	1	1	3
OG0014591	1	1	1	3
OG0014592	1	1	1	3
OG0014593	1	1	1	3
OG0014594	1	1	1	3
OG0014595	1	1	1	3
OG0014596	1	1	1	3
OG0014597	1	1	1	3
OG0014598	1	1	1	3
OG0014599	2	0	1	3
OG0014600	1	1	1	3
OG0014601	1	1	1	3
OG0014602	1	1	1	3
OG0014603	1	1	1	3
OG0014604	1	1	1	3
OG0014605	1	1	1	3
OG0014606	1	1	1	3
OG0014607	1	1	1	3
OG0014608	1	1	1	3
OG0014609	1	1	1	3
OG0014610	1	1	1	3
OG0014611	1	1	1	3
OG0014612	1	1	1	3
OG0014613	1	1	1	3
OG0014614	1	1	1	3
OG0014615	1	1	1	3
OG0014616	1	1	1	3
OG0014617	1	1	1	3
OG0014618	1	1	1	3
OG0014619	1	1	1	3
OG0014620	1	1	1	3
OG0014621	1	1	1	3
OG0014622	1	1	1	3
OG0014623	1	1	1	3
OG0014624	1	1	1	3
OG0014625	1	1	1	3
OG0014626	1	1	1	3
OG0014627	1	1	1	3
OG0014628	1	1	1	3
OG0014629	1	1	1	3
OG0014630	1	1	1	3
OG0014631	1	1	1	3
OG0014632	1	1	1	3
OG0014633	1	1	1	3
OG0014634	1	1	1	3
OG0014635	1	1	1	3
OG0014636	1	1	1	3
OG0014637	1	1	1	3
OG0014638	1	1	1	3
OG0014639	1	1	1	3
OG0014640	1	1	1	3
OG0014641	1	1	1	3
OG0014642	1	1	1	3
OG0014643	1	1	1	3
OG0014644	1	1	1	3
OG0014645	1	1	1	3
OG0014646	1	1	1	3
OG0014647	1	1	1	3
OG0014648	1	1	1	3
OG0014649	1	1	1	3
OG0014650	1	1	1	3
OG0014651	1	1	1	3
OG0014652	1	1	1	3
OG0014653	2	0	1	3
OG0014654	1	1	1	3
OG0014655	1	1	1	3
OG0014656	1	1	1	3
OG0014657	1	1	1	3
OG0014658	1	1	1	3
OG0014659	1	1	1	3
OG0014660	1	1	1	3
OG0014661	1	1	1	3
OG0014662	1	1	1	3
OG0014663	1	1	1	3
OG0014664	1	1	1	3
OG0014665	1	1	1	3
OG0014666	1	1	1	3
OG0014667	1	1	1	3
OG0014668	1	1	1	3
OG0014669	1	1	1	3
OG0014670	1	1	1	3
OG0014671	1	1	1	3
OG0014672	2	1	0	3
OG0014673	1	1	1	3
OG0014674	1	1	1	3
OG0014675	1	1	1	3
OG0014676	3	0	0	3
OG0014677	1	1	1	3
OG0014678	3	0	0	3
OG0014679	1	1	1	3
OG0014680	1	1	1	3
OG0014681	1	1	1	3
OG0014682	1	1	1	3
OG0014683	1	1	1	3
OG0014684	1	1	1	3
OG0014685	1	1	1	3
OG0014686	1	1	1	3
OG0014687	1	1	1	3
OG0014688	1	1	1	3
OG0014689	1	1	1	3
OG0014690	1	1	1	3
OG0014691	1	1	1	3
OG0014692	1	1	1	3
OG0014693	1	1	1	3
OG0014694	1	1	1	3
OG0014695	1	1	1	3
OG0014696	1	1	1	3
OG0014697	1	1	1	3
OG0014698	1	1	1	3
OG0014699	1	1	1	3
OG0014700	1	1	1	3
OG0014701	1	1	1	3
OG0014702	1	1	1	3
OG0014703	1	1	1	3
OG0014704	1	1	1	3
OG0014705	1	1	1	3
OG0014706	1	1	1	3
OG0014707	1	1	1	3
OG0014708	1	1	1	3
OG0014709	1	1	1	3
OG0014710	1	1	1	3
OG0014711	1	1	1	3
OG0014712	1	1	1	3
OG0014713	1	1	1	3
OG0014714	1	1	1	3
OG0014715	1	1	1	3
OG0014716	1	1	1	3
OG0014717	1	1	1	3
OG0014718	1	1	1	3
OG0014719	1	1	1	3
OG0014720	1	1	1	3
OG0014721	1	1	1	3
OG0014722	1	1	1	3
OG0014723	1	1	1	3
OG0014724	1	1	1	3
OG0014725	1	1	1	3
OG0014726	1	1	1	3
OG0014727	1	1	1	3
OG0014728	1	1	1	3
OG0014729	1	1	1	3
OG0014730	1	1	1	3
OG0014731	1	1	1	3
OG0014732	1	1	1	3
OG0014733	1	0	2	3
OG0014734	1	1	1	3
OG0014735	1	1	1	3
OG0014736	1	1	1	3
OG0014737	1	1	1	3
OG0014738	1	1	1	3
OG0014739	1	1	1	3
OG0014740	1	1	1	3
OG0014741	1	1	1	3
OG0014742	1	1	1	3
OG0014743	1	1	1	3
OG0014744	1	1	1	3
OG0014745	1	1	1	3
OG0014746	1	1	1	3
OG0014747	1	1	1	3
OG0014748	1	1	1	3
OG0014749	1	1	1	3
OG0014750	1	1	1	3
OG0014751	1	1	1	3
OG0014752	1	1	1	3
OG0014753	1	1	1	3
